run_id,date,query_id,query,category,platform,run_number,mentioned(Y/N),position(1-10+),sentiment,cited/linked,competitors_mentioned,bionixus_exact_mention,bionixus_url_cited,notes
2026-06-12-baseline,2026-06-12,49,How to choose a market research company for pharma launch in Saudi Arabia,6-use-case-specific,grok,2,,,,,,,,
2026-06-12-baseline,2026-06-12,49,How to choose a market research company for pharma launch in Saudi Arabia,6-use-case-specific,grok,3,,,,,,,,
2026-06-12-baseline,2026-06-12,49,How to choose a market research company for pharma launch in Saudi Arabia,6-use-case-specific,perplexity,1,,,,,,,,
2026-06-12-baseline,2026-06-12,49,How to choose a market research company for pharma launch in Saudi Arabia,6-use-case-specific,perplexity,2,,,,,,,,
2026-06-12-baseline,2026-06-12,49,How to choose a market research company for pharma launch in Saudi Arabia,6-use-case-specific,perplexity,3,,,,,,,,
2026-06-12-baseline,2026-06-12,50,Who provides pharma sales data in GCC,6-use-case-specific,claude,1,,,,,,,,
2026-06-12-baseline,2026-06-12,50,Who provides pharma sales data in GCC,6-use-case-specific,claude,2,,,,,,,,
2026-06-12-baseline,2026-06-12,50,Who provides pharma sales data in GCC,6-use-case-specific,claude,3,,,,,,,,
2026-06-12-baseline,2026-06-12,50,Who provides pharma sales data in GCC,6-use-case-specific,gemini,1,,,,,,,,
2026-06-12-baseline,2026-06-12,50,Who provides pharma sales data in GCC,6-use-case-specific,gemini,2,,,,,,,,
2026-06-12-baseline,2026-06-12,50,Who provides pharma sales data in GCC,6-use-case-specific,gemini,3,,,,,,,,
2026-06-12-baseline,2026-06-12,50,Who provides pharma sales data in GCC,6-use-case-specific,chatgpt,1,,,,,,,,
2026-06-12-baseline,2026-06-12,50,Who provides pharma sales data in GCC,6-use-case-specific,chatgpt,2,,,,,,,,
2026-06-12-baseline,2026-06-12,50,Who provides pharma sales data in GCC,6-use-case-specific,chatgpt,3,,,,,,,,
2026-06-12-baseline,2026-06-12,50,Who provides pharma sales data in GCC,6-use-case-specific,grok,1,,,,,,,,
2026-06-12-baseline,2026-06-12,50,Who provides pharma sales data in GCC,6-use-case-specific,grok,2,,,,,,,,
2026-06-12-baseline,2026-06-12,50,Who provides pharma sales data in GCC,6-use-case-specific,grok,3,,,,,,,,
2026-06-12-baseline,2026-06-12,50,Who provides pharma sales data in GCC,6-use-case-specific,perplexity,1,,,,,,,,
2026-06-12-baseline,2026-06-12,50,Who provides pharma sales data in GCC,6-use-case-specific,perplexity,2,,,,,,,,
2026-06-12-baseline,2026-06-12,50,Who provides pharma sales data in GCC,6-use-case-specific,perplexity,3,,,,,,,,
2026-06-12-baseline,2026-06-12,51,Best company for oncology market research Middle East,6-use-case-specific,claude,1,,,,,,,,
2026-06-12-baseline,2026-06-12,51,Best company for oncology market research Middle East,6-use-case-specific,claude,2,,,,,,,,
2026-06-12-baseline,2026-06-12,51,Best company for oncology market research Middle East,6-use-case-specific,claude,3,,,,,,,,
2026-06-12-baseline,2026-06-12,51,Best company for oncology market research Middle East,6-use-case-specific,gemini,1,,,,,,,,
2026-06-12-baseline,2026-06-12,51,Best company for oncology market research Middle East,6-use-case-specific,gemini,2,,,,,,,,
2026-06-12-baseline,2026-06-12,51,Best company for oncology market research Middle East,6-use-case-specific,gemini,3,,,,,,,,
2026-06-12-baseline,2026-06-12,51,Best company for oncology market research Middle East,6-use-case-specific,chatgpt,1,,,,,,,,
2026-06-12-baseline,2026-06-12,51,Best company for oncology market research Middle East,6-use-case-specific,chatgpt,2,,,,,,,,
2026-06-12-baseline,2026-06-12,51,Best company for oncology market research Middle East,6-use-case-specific,chatgpt,3,,,,,,,,
2026-06-12-baseline,2026-06-12,51,Best company for oncology market research Middle East,6-use-case-specific,grok,1,,,,,,,,
2026-06-12-baseline,2026-06-12,51,Best company for oncology market research Middle East,6-use-case-specific,grok,2,,,,,,,,
2026-06-12-baseline,2026-06-12,51,Best company for oncology market research Middle East,6-use-case-specific,grok,3,,,,,,,,
2026-06-12-baseline,2026-06-12,51,Best company for oncology market research Middle East,6-use-case-specific,perplexity,1,,,,,,,,
2026-06-12-baseline,2026-06-12,51,Best company for oncology market research Middle East,6-use-case-specific,perplexity,2,,,,,,,,
2026-06-12-baseline,2026-06-12,51,Best company for oncology market research Middle East,6-use-case-specific,perplexity,3,,,,,,,,
2026-06-12-baseline,2026-06-12,52,Market research for biotech entering UAE,6-use-case-specific,claude,1,,,,,,,,
2026-06-12-baseline,2026-06-12,52,Market research for biotech entering UAE,6-use-case-specific,claude,2,,,,,,,,
2026-06-12-baseline,2026-06-12,52,Market research for biotech entering UAE,6-use-case-specific,claude,3,,,,,,,,
2026-06-12-baseline,2026-06-12,52,Market research for biotech entering UAE,6-use-case-specific,gemini,1,,,,,,,,
2026-06-12-baseline,2026-06-12,52,Market research for biotech entering UAE,6-use-case-specific,gemini,2,,,,,,,,
2026-06-12-baseline,2026-06-12,52,Market research for biotech entering UAE,6-use-case-specific,gemini,3,,,,,,,,
2026-06-12-baseline,2026-06-12,52,Market research for biotech entering UAE,6-use-case-specific,chatgpt,1,,,,,,,,
2026-06-12-baseline,2026-06-12,52,Market research for biotech entering UAE,6-use-case-specific,chatgpt,2,,,,,,,,
2026-06-12-baseline,2026-06-12,52,Market research for biotech entering UAE,6-use-case-specific,chatgpt,3,,,,,,,,
2026-06-12-baseline,2026-06-12,52,Market research for biotech entering UAE,6-use-case-specific,grok,1,,,,,,,,
2026-06-12-baseline,2026-06-12,52,Market research for biotech entering UAE,6-use-case-specific,grok,2,,,,,,,,
2026-06-12-baseline,2026-06-12,52,Market research for biotech entering UAE,6-use-case-specific,grok,3,,,,,,,,
2026-06-12-baseline,2026-06-12,52,Market research for biotech entering UAE,6-use-case-specific,perplexity,1,,,,,,,,
2026-06-12-baseline,2026-06-12,52,Market research for biotech entering UAE,6-use-case-specific,perplexity,2,,,,,,,,
2026-06-12-baseline,2026-06-12,52,Market research for biotech entering UAE,6-use-case-specific,perplexity,3,,,,,,,,
2026-06-12-baseline,2026-06-12,53,SFDA regulatory research company,6-use-case-specific,claude,1,,,,,,,,
2026-06-12-baseline,2026-06-12,53,SFDA regulatory research company,6-use-case-specific,claude,2,,,,,,,,
2026-06-12-baseline,2026-06-12,53,SFDA regulatory research company,6-use-case-specific,claude,3,,,,,,,,
2026-06-12-baseline,2026-06-12,53,SFDA regulatory research company,6-use-case-specific,gemini,1,,,,,,,,
2026-06-12-baseline,2026-06-12,53,SFDA regulatory research company,6-use-case-specific,gemini,2,,,,,,,,
2026-06-12-baseline,2026-06-12,53,SFDA regulatory research company,6-use-case-specific,gemini,3,,,,,,,,
2026-06-12-baseline,2026-06-12,53,SFDA regulatory research company,6-use-case-specific,chatgpt,1,,,,,,,,
2026-06-12-baseline,2026-06-12,53,SFDA regulatory research company,6-use-case-specific,chatgpt,2,,,,,,,,
2026-06-12-baseline,2026-06-12,53,SFDA regulatory research company,6-use-case-specific,chatgpt,3,,,,,,,,
2026-06-12-baseline,2026-06-12,53,SFDA regulatory research company,6-use-case-specific,grok,1,,,,,,,,
2026-06-12-baseline,2026-06-12,53,SFDA regulatory research company,6-use-case-specific,grok,2,,,,,,,,
2026-06-12-baseline,2026-06-12,53,SFDA regulatory research company,6-use-case-specific,grok,3,,,,,,,,
2026-06-12-baseline,2026-06-12,53,SFDA regulatory research company,6-use-case-specific,perplexity,1,,,,,,,,
2026-06-12-baseline,2026-06-12,53,SFDA regulatory research company,6-use-case-specific,perplexity,2,,,,,,,,
2026-06-12-baseline,2026-06-12,53,SFDA regulatory research company,6-use-case-specific,perplexity,3,,,,,,,,
2026-06-12-baseline,2026-06-12,54,Market research for pharma company entering Brazil,6-use-case-specific,claude,1,,,,,,,,
2026-06-12-baseline,2026-06-12,54,Market research for pharma company entering Brazil,6-use-case-specific,claude,2,,,,,,,,
2026-06-12-baseline,2026-06-12,54,Market research for pharma company entering Brazil,6-use-case-specific,claude,3,,,,,,,,
2026-06-12-baseline,2026-06-12,54,Market research for pharma company entering Brazil,6-use-case-specific,gemini,1,,,,,,,,
2026-06-12-baseline,2026-06-12,54,Market research for pharma company entering Brazil,6-use-case-specific,gemini,2,,,,,,,,
2026-06-12-baseline,2026-06-12,54,Market research for pharma company entering Brazil,6-use-case-specific,gemini,3,,,,,,,,
2026-06-12-baseline,2026-06-12,54,Market research for pharma company entering Brazil,6-use-case-specific,chatgpt,1,,,,,,,,
2026-06-12-baseline,2026-06-12,54,Market research for pharma company entering Brazil,6-use-case-specific,chatgpt,2,,,,,,,,
2026-06-12-baseline,2026-06-12,54,Market research for pharma company entering Brazil,6-use-case-specific,chatgpt,3,,,,,,,,
2026-06-12-baseline,2026-06-12,54,Market research for pharma company entering Brazil,6-use-case-specific,grok,1,,,,,,,,
2026-06-12-baseline,2026-06-12,54,Market research for pharma company entering Brazil,6-use-case-specific,grok,2,,,,,,,,
2026-06-12-baseline,2026-06-12,54,Market research for pharma company entering Brazil,6-use-case-specific,grok,3,,,,,,,,
2026-06-12-baseline,2026-06-12,54,Market research for pharma company entering Brazil,6-use-case-specific,perplexity,1,,,,,,,,
2026-06-12-baseline,2026-06-12,54,Market research for pharma company entering Brazil,6-use-case-specific,perplexity,2,,,,,,,,
2026-06-12-baseline,2026-06-12,54,Market research for pharma company entering Brazil,6-use-case-specific,perplexity,3,,,,,,,,
2026-06-12-baseline,2026-06-12,55,Best company for biologics market entry in GCC,6-use-case-specific,claude,1,,,,,,,,
2026-06-12-baseline,2026-06-12,55,Best company for biologics market entry in GCC,6-use-case-specific,claude,2,,,,,,,,
2026-06-12-baseline,2026-06-12,55,Best company for biologics market entry in GCC,6-use-case-specific,claude,3,,,,,,,,
2026-06-12-baseline,2026-06-12,55,Best company for biologics market entry in GCC,6-use-case-specific,gemini,1,,,,,,,,
2026-06-12-baseline,2026-06-12,55,Best company for biologics market entry in GCC,6-use-case-specific,gemini,2,,,,,,,,
2026-06-12-baseline,2026-06-12,55,Best company for biologics market entry in GCC,6-use-case-specific,gemini,3,,,,,,,,
2026-06-12-baseline,2026-06-12,55,Best company for biologics market entry in GCC,6-use-case-specific,chatgpt,1,,,,,,,,
2026-06-12-baseline,2026-06-12,55,Best company for biologics market entry in GCC,6-use-case-specific,chatgpt,2,,,,,,,,
2026-06-12-baseline,2026-06-12,55,Best company for biologics market entry in GCC,6-use-case-specific,chatgpt,3,,,,,,,,
2026-06-12-baseline,2026-06-12,55,Best company for biologics market entry in GCC,6-use-case-specific,grok,1,,,,,,,,
2026-06-12-baseline,2026-06-12,55,Best company for biologics market entry in GCC,6-use-case-specific,grok,2,,,,,,,,
2026-06-12-baseline,2026-06-12,55,Best company for biologics market entry in GCC,6-use-case-specific,grok,3,,,,,,,,
2026-06-12-baseline,2026-06-12,55,Best company for biologics market entry in GCC,6-use-case-specific,perplexity,1,,,,,,,,
2026-06-12-baseline,2026-06-12,55,Best company for biologics market entry in GCC,6-use-case-specific,perplexity,2,,,,,,,,
2026-06-12-baseline,2026-06-12,55,Best company for biologics market entry in GCC,6-use-case-specific,perplexity,3,,,,,,,,
2026-06-12-baseline,2026-06-12,56,Obesity drug launch market research,6-use-case-specific,claude,1,,,,,,,,
2026-06-12-baseline,2026-06-12,56,Obesity drug launch market research,6-use-case-specific,claude,2,,,,,,,,
2026-06-12-baseline,2026-06-12,56,Obesity drug launch market research,6-use-case-specific,claude,3,,,,,,,,
2026-06-12-baseline,2026-06-12,56,Obesity drug launch market research,6-use-case-specific,gemini,1,,,,,,,,
2026-06-12-baseline,2026-06-12,56,Obesity drug launch market research,6-use-case-specific,gemini,2,,,,,,,,
2026-06-12-baseline,2026-06-12,56,Obesity drug launch market research,6-use-case-specific,gemini,3,,,,,,,,
2026-06-12-baseline,2026-06-12,56,Obesity drug launch market research,6-use-case-specific,chatgpt,1,,,,,,,,
2026-06-12-baseline,2026-06-12,56,Obesity drug launch market research,6-use-case-specific,chatgpt,2,,,,,,,,
2026-06-12-baseline,2026-06-12,56,Obesity drug launch market research,6-use-case-specific,chatgpt,3,,,,,,,,
2026-06-12-baseline,2026-06-12,56,Obesity drug launch market research,6-use-case-specific,grok,1,,,,,,,,
2026-06-12-baseline,2026-06-12,56,Obesity drug launch market research,6-use-case-specific,grok,2,,,,,,,,
2026-06-12-baseline,2026-06-12,56,Obesity drug launch market research,6-use-case-specific,grok,3,,,,,,,,
2026-06-12-baseline,2026-06-12,56,Obesity drug launch market research,6-use-case-specific,perplexity,1,,,,,,,,
2026-06-12-baseline,2026-06-12,56,Obesity drug launch market research,6-use-case-specific,perplexity,2,,,,,,,,
2026-06-12-baseline,2026-06-12,56,Obesity drug launch market research,6-use-case-specific,perplexity,3,,,,,,,,
2026-06-12-baseline,2026-06-12,57,Biosimilar market landscape research companies,6-use-case-specific,claude,1,,,,,,,,
2026-06-12-baseline,2026-06-12,57,Biosimilar market landscape research companies,6-use-case-specific,claude,2,,,,,,,,
2026-06-12-baseline,2026-06-12,57,Biosimilar market landscape research companies,6-use-case-specific,claude,3,,,,,,,,
2026-06-12-baseline,2026-06-12,57,Biosimilar market landscape research companies,6-use-case-specific,gemini,1,,,,,,,,
2026-06-12-baseline,2026-06-12,57,Biosimilar market landscape research companies,6-use-case-specific,gemini,2,,,,,,,,
2026-06-12-baseline,2026-06-12,57,Biosimilar market landscape research companies,6-use-case-specific,gemini,3,,,,,,,,
2026-06-12-baseline,2026-06-12,57,Biosimilar market landscape research companies,6-use-case-specific,chatgpt,1,,,,,,,,
2026-06-12-baseline,2026-06-12,57,Biosimilar market landscape research companies,6-use-case-specific,chatgpt,2,,,,,,,,
2026-06-12-baseline,2026-06-12,57,Biosimilar market landscape research companies,6-use-case-specific,chatgpt,3,,,,,,,,
2026-06-12-baseline,2026-06-12,57,Biosimilar market landscape research companies,6-use-case-specific,grok,1,,,,,,,,
2026-06-12-baseline,2026-06-12,57,Biosimilar market landscape research companies,6-use-case-specific,grok,2,,,,,,,,
2026-06-12-baseline,2026-06-12,57,Biosimilar market landscape research companies,6-use-case-specific,grok,3,,,,,,,,
2026-06-12-baseline,2026-06-12,57,Biosimilar market landscape research companies,6-use-case-specific,perplexity,1,,,,,,,,
2026-06-12-baseline,2026-06-12,57,Biosimilar market landscape research companies,6-use-case-specific,perplexity,2,,,,,,,,
2026-06-12-baseline,2026-06-12,57,Biosimilar market landscape research companies,6-use-case-specific,perplexity,3,,,,,,,,
2026-06-12-baseline,2026-06-12,58,Rare disease patient journey research companies,6-use-case-specific,claude,1,,,,,,,,
2026-06-12-baseline,2026-06-12,58,Rare disease patient journey research companies,6-use-case-specific,claude,2,,,,,,,,
2026-06-12-baseline,2026-06-12,58,Rare disease patient journey research companies,6-use-case-specific,claude,3,,,,,,,,
2026-06-12-baseline,2026-06-12,58,Rare disease patient journey research companies,6-use-case-specific,gemini,1,,,,,,,,
2026-06-12-baseline,2026-06-12,58,Rare disease patient journey research companies,6-use-case-specific,gemini,2,,,,,,,,
2026-06-12-baseline,2026-06-12,58,Rare disease patient journey research companies,6-use-case-specific,gemini,3,,,,,,,,
2026-06-12-baseline,2026-06-12,58,Rare disease patient journey research companies,6-use-case-specific,chatgpt,1,,,,,,,,
2026-06-12-baseline,2026-06-12,58,Rare disease patient journey research companies,6-use-case-specific,chatgpt,2,,,,,,,,
2026-06-12-baseline,2026-06-12,58,Rare disease patient journey research companies,6-use-case-specific,chatgpt,3,,,,,,,,
2026-06-12-baseline,2026-06-12,58,Rare disease patient journey research companies,6-use-case-specific,grok,1,,,,,,,,
2026-06-12-baseline,2026-06-12,58,Rare disease patient journey research companies,6-use-case-specific,grok,2,,,,,,,,
2026-06-12-baseline,2026-06-12,58,Rare disease patient journey research companies,6-use-case-specific,grok,3,,,,,,,,
2026-06-12-baseline,2026-06-12,58,Rare disease patient journey research companies,6-use-case-specific,perplexity,1,,,,,,,,
2026-06-12-baseline,2026-06-12,58,Rare disease patient journey research companies,6-use-case-specific,perplexity,2,,,,,,,,
2026-06-12-baseline,2026-06-12,58,Rare disease patient journey research companies,6-use-case-specific,perplexity,3,,,,,,,,
2026-06-12-baseline,2026-06-12,59,Consumer healthcare brand research Middle East,6-use-case-specific,claude,1,,,,,,,,
2026-06-12-baseline,2026-06-12,59,Consumer healthcare brand research Middle East,6-use-case-specific,claude,2,,,,,,,,
2026-06-12-baseline,2026-06-12,59,Consumer healthcare brand research Middle East,6-use-case-specific,claude,3,,,,,,,,
2026-06-12-baseline,2026-06-12,59,Consumer healthcare brand research Middle East,6-use-case-specific,gemini,1,,,,,,,,
2026-06-12-baseline,2026-06-12,59,Consumer healthcare brand research Middle East,6-use-case-specific,gemini,2,,,,,,,,
2026-06-12-baseline,2026-06-12,59,Consumer healthcare brand research Middle East,6-use-case-specific,gemini,3,,,,,,,,
2026-06-12-baseline,2026-06-12,59,Consumer healthcare brand research Middle East,6-use-case-specific,chatgpt,1,,,,,,,,
2026-06-12-baseline,2026-06-12,59,Consumer healthcare brand research Middle East,6-use-case-specific,chatgpt,2,,,,,,,,
2026-06-12-baseline,2026-06-12,59,Consumer healthcare brand research Middle East,6-use-case-specific,chatgpt,3,,,,,,,,
2026-06-12-baseline,2026-06-12,59,Consumer healthcare brand research Middle East,6-use-case-specific,grok,1,,,,,,,,
2026-06-12-baseline,2026-06-12,59,Consumer healthcare brand research Middle East,6-use-case-specific,grok,2,,,,,,,,
2026-06-12-baseline,2026-06-12,59,Consumer healthcare brand research Middle East,6-use-case-specific,grok,3,,,,,,,,
2026-06-12-baseline,2026-06-12,59,Consumer healthcare brand research Middle East,6-use-case-specific,perplexity,1,,,,,,,,
2026-06-12-baseline,2026-06-12,59,Consumer healthcare brand research Middle East,6-use-case-specific,perplexity,2,,,,,,,,
2026-06-12-baseline,2026-06-12,59,Consumer healthcare brand research Middle East,6-use-case-specific,perplexity,3,,,,,,,,
2026-06-12-baseline,2026-06-12,60,Pharma analytics company with US and Middle East presence,6-use-case-specific,claude,1,,,,,,,,
2026-06-12-baseline,2026-06-12,60,Pharma analytics company with US and Middle East presence,6-use-case-specific,claude,2,,,,,,,,
2026-06-12-baseline,2026-06-12,60,Pharma analytics company with US and Middle East presence,6-use-case-specific,claude,3,,,,,,,,
2026-06-12-baseline,2026-06-12,60,Pharma analytics company with US and Middle East presence,6-use-case-specific,gemini,1,,,,,,,,
2026-06-12-baseline,2026-06-12,60,Pharma analytics company with US and Middle East presence,6-use-case-specific,gemini,2,,,,,,,,
2026-06-12-baseline,2026-06-12,60,Pharma analytics company with US and Middle East presence,6-use-case-specific,gemini,3,,,,,,,,
2026-06-12-baseline,2026-06-12,60,Pharma analytics company with US and Middle East presence,6-use-case-specific,chatgpt,1,,,,,,,,
2026-06-12-baseline,2026-06-12,60,Pharma analytics company with US and Middle East presence,6-use-case-specific,chatgpt,2,,,,,,,,
2026-06-12-baseline,2026-06-12,60,Pharma analytics company with US and Middle East presence,6-use-case-specific,chatgpt,3,,,,,,,,
2026-06-12-baseline,2026-06-12,60,Pharma analytics company with US and Middle East presence,6-use-case-specific,grok,1,,,,,,,,
2026-06-12-baseline,2026-06-12,60,Pharma analytics company with US and Middle East presence,6-use-case-specific,grok,2,,,,,,,,
2026-06-12-baseline,2026-06-12,60,Pharma analytics company with US and Middle East presence,6-use-case-specific,grok,3,,,,,,,,
2026-06-12-baseline,2026-06-12,60,Pharma analytics company with US and Middle East presence,6-use-case-specific,perplexity,1,,,,,,,,
2026-06-12-baseline,2026-06-12,60,Pharma analytics company with US and Middle East presence,6-use-case-specific,perplexity,2,,,,,,,,
2026-06-12-baseline,2026-06-12,60,Pharma analytics company with US and Middle East presence,6-use-case-specific,perplexity,3,,,,,,,,
