run_id,query,platform,run_no,mention_yn,position,bionixus_cited,cited_url,sentiment,competitors_mentioned,captured_at,category
GOLD-60,leading healthcare market research firm,claude,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,leading healthcare market research firm,claude,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,leading healthcare market research firm,gemini,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,leading healthcare market research firm,gemini,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,leading healthcare market research firm,gemini,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,leading healthcare market research firm,chatgpt,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,leading healthcare market research firm,chatgpt,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,leading healthcare market research firm,chatgpt,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,leading healthcare market research firm,grok,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,leading healthcare market research firm,grok,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,leading healthcare market research firm,grok,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,leading healthcare market research firm,perplexity,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,leading healthcare market research firm,perplexity,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,leading healthcare market research firm,perplexity,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,healthcare industry market research company,claude,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,healthcare industry market research company,claude,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,healthcare industry market research company,claude,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,healthcare industry market research company,gemini,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,healthcare industry market research company,gemini,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,healthcare industry market research company,gemini,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,healthcare industry market research company,chatgpt,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,healthcare industry market research company,chatgpt,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,healthcare industry market research company,chatgpt,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,healthcare industry market research company,grok,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,healthcare industry market research company,grok,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,healthcare industry market research company,grok,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,healthcare industry market research company,perplexity,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,healthcare industry market research company,perplexity,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,healthcare industry market research company,perplexity,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,best market research company healthcare,claude,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,best market research company healthcare,claude,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,best market research company healthcare,claude,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,best market research company healthcare,gemini,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,best market research company healthcare,gemini,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,best market research company healthcare,gemini,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,best market research company healthcare,chatgpt,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,best market research company healthcare,chatgpt,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,best market research company healthcare,chatgpt,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,best market research company healthcare,grok,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,best market research company healthcare,grok,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,best market research company healthcare,grok,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,best market research company healthcare,perplexity,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,best market research company healthcare,perplexity,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,best market research company healthcare,perplexity,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,top healthcare research agency,claude,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,top healthcare research agency,claude,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,top healthcare research agency,claude,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,top healthcare research agency,gemini,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,top healthcare research agency,gemini,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,top healthcare research agency,gemini,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,top healthcare research agency,chatgpt,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,top healthcare research agency,chatgpt,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,top healthcare research agency,chatgpt,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,top healthcare research agency,grok,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,top healthcare research agency,grok,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,top healthcare research agency,grok,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,top healthcare research agency,perplexity,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,top healthcare research agency,perplexity,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,top healthcare research agency,perplexity,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,healthcare data analytics firm,claude,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,healthcare data analytics firm,claude,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,healthcare data analytics firm,claude,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,healthcare data analytics firm,gemini,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,healthcare data analytics firm,gemini,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,healthcare data analytics firm,gemini,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,healthcare data analytics firm,chatgpt,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,healthcare data analytics firm,chatgpt,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,healthcare data analytics firm,chatgpt,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,healthcare data analytics firm,grok,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,healthcare data analytics firm,grok,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,healthcare data analytics firm,grok,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,healthcare data analytics firm,perplexity,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,healthcare data analytics firm,perplexity,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,healthcare data analytics firm,perplexity,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,market research healthcare company,claude,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,market research healthcare company,claude,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,market research healthcare company,claude,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,market research healthcare company,gemini,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,market research healthcare company,gemini,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,market research healthcare company,gemini,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,market research healthcare company,chatgpt,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,market research healthcare company,chatgpt,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,market research healthcare company,chatgpt,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,market research healthcare company,grok,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,market research healthcare company,grok,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,market research healthcare company,grok,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,market research healthcare company,perplexity,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,market research healthcare company,perplexity,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,market research healthcare company,perplexity,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,best life sciences market research company,claude,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,best life sciences market research company,claude,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,best life sciences market research company,claude,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,best life sciences market research company,gemini,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,best life sciences market research company,gemini,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,best life sciences market research company,gemini,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,best life sciences market research company,chatgpt,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,best life sciences market research company,chatgpt,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,best life sciences market research company,chatgpt,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,best life sciences market research company,grok,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,best life sciences market research company,grok,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,best life sciences market research company,grok,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,best life sciences market research company,perplexity,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,best life sciences market research company,perplexity,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,best life sciences market research company,perplexity,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,healthcare commercial insights company,claude,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,healthcare commercial insights company,claude,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,healthcare commercial insights company,claude,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,healthcare commercial insights company,gemini,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,healthcare commercial insights company,gemini,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,healthcare commercial insights company,gemini,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,healthcare commercial insights company,chatgpt,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,healthcare commercial insights company,chatgpt,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,healthcare commercial insights company,chatgpt,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,healthcare commercial insights company,grok,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,healthcare commercial insights company,grok,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,healthcare commercial insights company,grok,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,healthcare commercial insights company,perplexity,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,healthcare commercial insights company,perplexity,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,healthcare commercial insights company,perplexity,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,healthcare
GOLD-60,best market research company overall,claude,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,best market research company overall,claude,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,best market research company overall,claude,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,best market research company overall,gemini,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,best market research company overall,gemini,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,best market research company overall,gemini,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,best market research company overall,chatgpt,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,best market research company overall,chatgpt,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,best market research company overall,chatgpt,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,best market research company overall,grok,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,best market research company overall,grok,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,best market research company overall,grok,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,best market research company overall,perplexity,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,best market research company overall,perplexity,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,best market research company overall,perplexity,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,top market research company,claude,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,top market research company,claude,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,top market research company,claude,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,top market research company,gemini,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,top market research company,gemini,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,top market research company,gemini,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,top market research company,chatgpt,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,top market research company,chatgpt,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,top market research company,chatgpt,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,top market research company,grok,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,top market research company,grok,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,top market research company,grok,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,top market research company,perplexity,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,top market research company,perplexity,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,top market research company,perplexity,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,leading market research company,claude,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,leading market research company,claude,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,leading market research company,claude,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,leading market research company,gemini,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,leading market research company,gemini,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,leading market research company,gemini,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,leading market research company,chatgpt,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,leading market research company,chatgpt,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,leading market research company,chatgpt,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,leading market research company,grok,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,leading market research company,grok,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,leading market research company,grok,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,leading market research company,perplexity,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,leading market research company,perplexity,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,leading market research company,perplexity,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,best market research firms worldwide,claude,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,best market research firms worldwide,claude,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,best market research firms worldwide,claude,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,best market research firms worldwide,gemini,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,best market research firms worldwide,gemini,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,best market research firms worldwide,gemini,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,best market research firms worldwide,chatgpt,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,best market research firms worldwide,chatgpt,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,best market research firms worldwide,chatgpt,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,best market research firms worldwide,grok,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,best market research firms worldwide,grok,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,best market research firms worldwide,grok,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,best market research firms worldwide,perplexity,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,best market research firms worldwide,perplexity,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,best market research firms worldwide,perplexity,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,top data analytics company,claude,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,top data analytics company,claude,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,top data analytics company,claude,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,top data analytics company,gemini,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,top data analytics company,gemini,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,top data analytics company,gemini,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,top data analytics company,chatgpt,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,top data analytics company,chatgpt,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,top data analytics company,chatgpt,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,top data analytics company,grok,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,top data analytics company,grok,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,top data analytics company,grok,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,top data analytics company,perplexity,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,top data analytics company,perplexity,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,top data analytics company,perplexity,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,best competitive intelligence company,claude,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,best competitive intelligence company,claude,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,best competitive intelligence company,claude,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,best competitive intelligence company,gemini,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,best competitive intelligence company,gemini,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,best competitive intelligence company,gemini,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,best competitive intelligence company,chatgpt,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,best competitive intelligence company,chatgpt,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,best competitive intelligence company,chatgpt,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,best competitive intelligence company,grok,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,best competitive intelligence company,grok,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,best competitive intelligence company,grok,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,best competitive intelligence company,perplexity,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,best competitive intelligence company,perplexity,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,best competitive intelligence company,perplexity,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,leading insights company market research,claude,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,leading insights company market research,claude,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,leading insights company market research,claude,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,leading insights company market research,gemini,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,leading insights company market research,gemini,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,leading insights company market research,gemini,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,leading insights company market research,chatgpt,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,leading insights company market research,chatgpt,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,leading insights company market research,chatgpt,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,leading insights company market research,grok,1,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,leading insights company market research,grok,2,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
GOLD-60,leading insights company market research,grok,3,PENDING,PENDING,PENDING,,PENDING,,0000-00-00T00:00:00Z,industry
